DATE;WEEKDAY;HOUR_OF_THE_DAY;TOTAL_TIME;TOTAL_OCCUPIED_TIME;TOTAL_VACANT_TIME;TOTAL_UNKNOWN_TIME;BLOCK_ID_COUNT;TOTAL_OCCUPIED_RATIO;TOTAL_UNKNOW_RATIO
14/08/12;1; 19:00:00;14871600;11501385;3179141;191074;201;0.783445020975406;0.0128482476666936
14/08/12;1; 20:00:00;14871600;11103544;3564054;204002;201;0.757011747935824;0.0137175556093494
14/08/12;1; 21:00:00;14871600;9936292;4734862;200446;201;0.677267241554414;0.0134784421313107
14/08/12;1; 22:00:00;14871600;7789206;6886695;195699;201;0.530748061056013;0.0131592431211168
14/08/12;1; 23:00:00;14871600;5966546;8706249;198805;201;0.406640043699922;0.0133680975819683
15/08/12;2; 00:00:00;14871600;5000225;9668022;203353;201;0.340887701168381;0.0136739153823395
15/08/12;2; 01:00:00;14871600;4493075;10176925;201600;201;0.306276414451261;0.0135560396998306
15/08/12;2; 02:00:00;14871600;4068964;10598672;203964;201;0.277411029289246;0.0137150004034536
15/08/12;2; 03:00:00;14871600;3971649;10691488;208463;201;0.27085943478534;0.0140175233330644
15/08/12;2; 04:00:00;14871600;3955160;10707640;208800;201;0.269741113566304;0.0140401839748245
15/08/12;2; 05:00:00;14871600;4211836;10437502;222262;201;0.287510329818317;0.0149453992845423
15/08/12;2; 06:00:00;14871600;5050626;9537903;283071;201;0.346205295955473;0.0190343338981683
15/08/12;2; 07:00:00;14871600;5869010;8095805;906785;201;0.420271231663291;0.0609742731111649
15/08/12;2; 08:00:00;14871600;6946852;7024879;899869;201;0.497207683142482;0.060509225638129
15/08/12;2; 09:00:00;14871600;8253884;6415357;202359;201;0.562666057500862;0.0136070765754862
15/08/12;2; 10:00:00;14871600;9598159;5063069;210372;201;0.654662692647574;0.0141458888081982
15/08/12;2; 11:00:00;14871600;10518151;4140071;213378;201;0.717559810459959;0.0143480190430081
15/08/12;2; 12:00:00;14871600;11209471;3460569;201560;201;0.764106369171454;0.0135533500094139
15/08/12;2; 13:00:00;14871600;11246486;3421524;203590;201;0.766735637622281;0.013689851798058
15/08/12;2; 14:00:00;14871600;10910982;3750365;210253;201;0.744200515818908;0.0141378869792087
15/08/12;2; 15:00:00;14871600;10200526;3942465;728609;201;0.72124248682616;0.0489933161193147
15/08/12;2; 16:00:00;14871600;9298800;4114800;1458000;201;0.693236714975845;0.0980392156862745
15/08/12;2; 17:00:00;14871600;9198369;4208451;1464780;201;0.686096255487879;0.0984951182118938
15/08/12;2; 18:00:00;14871600;10396304;3520227;955069;201;0.747047090974037;0.0642209984130827
15/08/12;2; 19:00:00;14871600;11096626;3576974;198000;201;0.75623064551303;0.0133139675623336
15/08/12;2; 20:00:00;14871600;10820990;3851079;199531;201;0.737523112793431;0.0134169154630302
15/08/12;2; 21:00:00;14871600;9725624;4944376;201600;201;0.662960054533061;0.0135560396998306
15/08/12;2; 22:00:00;14871600;8059979;6612330;199291;201;0.549332691943715;0.0134007773205304
15/08/12;2; 23:00:00;14871600;6467211;8206389;198000;201;0.440737855740922;0.0133139675623336
16/08/12;3; 00:00:00;14871600;5496287;9170914;204399;201;0.374733188697694;0.0137442507867344
16/08/12;3; 01:00:00;14871600;4727641;9932275;211684;201;0.322487591334084;0.0142341106538637
16/08/12;3; 02:00:00;14871600;4138646;10524154;208800;201;0.282254821725728;0.0140401839748245
16/08/12;3; 03:00:00;14871600;3975703;10687097;208800;201;0.27114214201926;0.0140401839748245
16/08/12;3; 04:00:00;14871600;4016568;10646232;208800;201;0.273929126769785;0.0140401839748245
16/08/12;3; 05:00:00;14871600;4238784;10409616;223200;201;0.289368395183092;0.0150084725248124
16/08/12;3; 06:00:00;14871600;4903124;9687676;280800;201;0.336042163555117;0.018881626724764
16/08/12;3; 07:00:00;14871600;5786591;8181564;903445;201;0.414270245426114;0.060749683961376
16/08/12;3; 08:00:00;14871600;6817028;7154510;900062;201;0.487922517907477;0.0605222033943893
16/08/12;3; 09:00:00;14871600;7944505;6715724;211371;201;0.54190865640639;0.0142130638263536
16/08/12;3; 10:00:00;14871600;9115588;5547291;208721;201;0.621677911957127;0.0140348718362516
16/08/12;3; 11:00:00;14871600;10184075;4470571;216954;201;0.694938315125456;0.0145884773662551
16/08/12;3; 12:00:00;14871600;10772429;3880934;218237;201;0.73515062719732;0.0146747491863686
16/08/12;3; 13:00:00;14871600;10792780;3859971;218849;201;0.736570218111261;0.0147159014497431
16/08/12;3; 14:00:00;14871600;10318787;4333610;219203;201;0.704238835461529;0.0147397052099303
16/08/12;3; 15:00:00;14871600;9619801;4512020;739779;201;0.680719137328445;0.0497444121681594
16/08/12;3; 16:00:00;14871600;9135742;4262371;1473487;201;0.681867812280729;0.0990805965733344
16/08/12;3; 17:00:00;14871600;9452357;3946794;1472449;201;0.705444471817655;0.0990107991070228
16/08/12;3; 18:00:00;14871600;10893076;3012842;965682;201;0.783341020707874;0.0649346405228758
16/08/12;3; 19:00:00;14871600;11368488;3297130;205982;201;0.775179607160094;0.0138506952849727
16/08/12;3; 20:00:00;14871600;10956642;3704985;209973;201;0.747300555388566;0.0141190591462923
16/08/12;3; 21:00:00;14871600;9830471;4828650;212479;201;0.670604397084928;0.0142875682508943
16/08/12;3; 22:00:00;14871600;8280398;6382402;208800;201;0.564721472024443;0.0140401839748245
16/08/12;3; 23:00:00;14871600;6629633;8029799;212168;201;0.452243511208347;0.014266655907905
17/08/12;4; 00:00:00;14871600;5521753;9137403;212444;201;0.37667605147254;0.0142852147717798
17/08/12;4; 01:00:00;14871600;4692556;9963044;216000;201;0.320188596850351;0.0145243282498184
17/08/12;4; 02:00:00;14871600;4109435;10546165;216000;201;0.280400324790524;0.0145243282498184
17/08/12;4; 03:00:00;14871600;4013677;10639048;218875;201;0.273920175257503;0.0147176497485139
17/08/12;4; 04:00:00;14871600;4013247;10642353;216000;201;0.273837099811676;0.0145243282498184
17/08/12;4; 05:00:00;14871600;4284309;10356891;230400;201;0.292620072125236;0.0154926167998063
17/08/12;4; 06:00:00;14871600;5093485;9491878;286237;201;0.349218939562903;0.0192472228946448
17/08/12;4; 07:00:00;14871600;5816297;8146183;909120;201;0.416566183084953;0.0611312837892359
17/08/12;4; 08:00:00;14871600;6696471;7270198;904931;201;0.479460850686731;0.060849605960354
17/08/12;4; 09:00:00;14871600;7933650;6729675;208275;201;0.541053956043394;0.0140048817881062
17/08/12;4; 10:00:00;14871600;9165831;5502854;202915;201;0.624857033878633;0.0136444632722774
17/08/12;4; 11:00:00;14871600;10026691;4632183;212726;201;0.684001445131461;0.014304177089217
17/08/12;4; 12:00:00;14871600;10637477;4024062;210061;201;0.7255361800695;0.0141249764652089
17/08/12;4; 13:00:00;14871600;10685779;3977021;208800;201;0.728767970646807;0.0140401839748245
17/08/12;4; 14:00:00;14871600;10126307;4533746;211547;201;0.690741500047783;0.0142248984641868
17/08/12;4; 15:00:00;14871600;9451158;4681160;739282;201;0.66876205304749;0.0497109927647328
17/08/12;4; 16:00:00;14871600;9148333;4256625;1466642;201;0.682458908114445;0.0986203233007881
17/08/12;4; 17:00:00;14871600;9686335;3724158;1461107;201;0.722295220615678;0.0982481373893865
17/08/12;4; 18:00:00;14871600;10890701;3025234;955665;201;0.782606486736249;0.0642610748002905
17/08/12;4; 19:00:00;14871600;11698036;2974675;198889;201;0.797264799940515;0.0133737459318432
17/08/12;4; 20:00:00;14871600;11795673;2880556;195371;201;0.803726420458552;0.0131371876597004
17/08/12;4; 21:00:00;14871600;11566044;3107226;198330;201;0.788239022385603;0.0133361575082708
17/08/12;4; 22:00:00;14871600;10770159;3901653;199788;201;0.734071497099336;0.0134341967239571
17/08/12;4; 23:00:00;14871600;9635558;5033075;202967;201;0.656881796688212;0.013647959869819
18/08/12;5; 00:00:00;14871600;8140227;6526173;205200;201;0.555025568646703;0.0137981118373275
18/08/12;5; 01:00:00;14871600;6755065;7901660;214875;201;0.460885020357549;0.0144486807068506
18/08/12;5; 02:00:00;14871600;5033733;9621867;216000;201;0.343468230573979;0.0145243282498184
18/08/12;5; 03:00:00;14871600;4338017;10317583;216000;201;0.295997229727886;0.0145243282498184
18/08/12;5; 04:00:00;14871600;4121434;10534166;216000;201;0.281219056196949;0.0145243282498184
18/08/12;5; 05:00:00;14871600;4134267;10521333;216000;201;0.282094694178335;0.0145243282498184
18/08/12;5; 06:00:00;14871600;4338982;10316618;216000;201;0.29606307486558;0.0145243282498184
18/08/12;5; 07:00:00;14871600;4860091;9795619;215890;201;0.331617574310627;0.0145169316011727
18/08/12;5; 08:00:00;14871600;5643921;9015941;211738;201;0.384991413971018;0.0142377417359262
18/08/12;5; 09:00:00;14871600;6418173;8244203;209224;201;0.437730760689809;0.0140686946932408
18/08/12;5; 10:00:00;14871600;7540148;7122071;209381;201;0.514256948419608;0.0140792517281261
18/08/12;5; 11:00:00;14871600;8504272;6151393;215935;201;0.580271997210635;0.0145199575028914
18/08/12;5; 12:00:00;14871600;9162393;5492390;216817;201;0.625215194247503;0.0145792651765782
18/08/12;5; 13:00:00;14871600;9439640;5217245;214715;201;0.644041349850258;0.0144379219451841
18/08/12;5; 14:00:00;14871600;9389694;5268376;213530;201;0.640581877423153;0.0143582398665914
18/08/12;5; 15:00:00;14871600;9217132;5442466;212002;201;0.628743844135426;0.014255493692676
18/08/12;5; 16:00:00;14871600;9268792;5393773;209035;201;0.632139874571741;0.0140559859060222
18/08/12;5; 17:00:00;14871600;9743281;4914617;213702;201;0.664712020782243;0.0143698055353829
18/08/12;5; 18:00:00;14871600;10813481;3850227;207892;201;0.737431555511062;0.0139791280023669
18/08/12;5; 19:00:00;14871600;11445832;3216098;209670;201;0.780649750749049;0.0140986847413863
18/08/12;5; 20:00:00;14871600;11735299;2930964;205337;201;0.800156045203881;0.0138073240270045
18/08/12;5; 21:00:00;14871600;11616496;3047762;207342;201;0.79216391310082;0.0139421447591382
18/08/12;5; 22:00:00;14871600;11185723;3467515;218362;201;0.763361858996626;0.0146831544689206
18/08/12;5; 23:00:00;14871600;10402634;4249156;219810;201;0.70999065643174;0.0147805212620027
19/08/12;6; 00:00:00;14871600;9491659;5161833;218108;201;0.647740415731622;0.014666074934775
19/08/12;6; 01:00:00;14871600;8201140;6454098;216362;201;0.559604695604398;0.014548669948089
19/08/12;6; 02:00:00;14871600;5971507;8680229;219864;201;0.407563103785108;0.0147841523440652
19/08/12;6; 03:00:00;14871600;5270324;9381676;219600;201;0.359699972699973;0.0147664003873154
19/08/12;6; 04:00:00;14871600;4985798;9665255;220547;201;0.340303048524908;0.0148300788079292
19/08/12;6; 05:00:00;14871600;4938466;9703825;229309;201;0.337274132852571;0.0154192554936927
19/08/12;6; 06:00:00;14871600;5133409;9507791;230400;201;0.350613952408273;0.0154926167998063
19/08/12;6; 07:00:00;14871600;5670440;8975636;225524;201;0.387164452785852;0.0151647435380188
19/08/12;6; 08:00:00;14871600;6783095;7863216;225289;201;0.463126516977552;0.0151489416068211
19/08/12;6; 09:00:00;14871600;8347080;6296334;228186;201;0.570022810254494;0.0153437424352457
19/08/12;6; 10:00:00;14871600;9939876;4707117;224607;201;0.678629122032078;0.0151030823852175
19/08/12;6; 11:00:00;14871600;10905295;3736797;229508;201;0.744790771701202;0.0154326367035154
19/08/12;6; 12:00:00;14871600;11343585;3297372;230643;201;0.774784394216853;0.0155089566690874
19/08/12;6; 13:00:00;14871600;11599508;3043440;228652;201;0.792156606716079;0.0153750773285995
19/08/12;6; 14:00:00;14871600;11616418;3030960;224222;201;0.793071497164885;0.0150771941149574
19/08/12;6; 15:00:00;14871600;11496310;3151726;223564;201;0.784836274296431;0.0150329487076038
19/08/12;6; 16:00:00;14871600;11451326;3191822;228452;201;0.782026241898259;0.0153616288765163
19/08/12;6; 17:00:00;14871600;11151252;3497417;222931;201;0.761246772659004;0.0149903843567605
19/08/12;6; 18:00:00;14871600;11237036;3420783;213781;201;0.766624011389416;0.0143751176739557
19/08/12;6; 19:00:00;14871600;11230824;3422203;218573;201;0.766450781807745;0.0146973425858684
19/08/12;6; 20:00:00;14871600;10658608;3985873;227119;201;0.727824222654255;0.015271994943382
19/08/12;6; 21:00:00;14871600;9320867;5331622;219111;201;0.636128578564365;0.0147335189219721
19/08/12;6; 22:00:00;14871600;7517772;7137828;216000;201;0.512962417096536;0.0145243282498184
19/08/12;6; 23:00:00;14871600;6158517;8490807;222276;201;0.420395985507591;0.0149463406761882
20/08/12;0; 00:00:00;14871600;5299842;9348558;223200;201;0.361803473416892;0.0150084725248124
20/08/12;0; 01:00:00;14871600;4722868;9926063;222669;201;0.322403593818552;0.0149727668845316
20/08/12;0; 02:00:00;14871600;4256888;10396170;218542;201;0.29051191908201;0.0146952580757955
20/08/12;0; 03:00:00;14871600;4119079;10532999;219522;201;0.281125926302058;0.014761155491003
20/08/12;0; 04:00:00;14871600;4104125;10545135;222340;201;0.280159202580881;0.0149506441808548
20/08/12;0; 05:00:00;14871600;4316367;10321233;234000;201;0.294882152811936;0.0157346889373033
20/08/12;0; 06:00:00;14871600;5082617;9499505;289478;201;0.348551260234964;0.0194651550606525
20/08/12;0; 07:00:00;14871600;5534068;8426465;911067;201;0.396408074104334;0.0612622044702655
20/08/12;0; 08:00:00;14871600;6289592;7675511;906497;201;0.450379205939262;0.0609549073401651
20/08/12;0; 09:00:00;14871600;7740488;6913964;217148;201;0.528200440384942;0.0146015223647758
20/08/12;0; 10:00:00;14871600;8898643;5759999;212958;201;0.60705780248948;0.0143197772936335
20/08/12;0; 11:00:00;14871600;9578589;5077613;215398;201;0.653551922933377;0.0144838484090481
20/08/12;0; 12:00:00;14871600;10085059;4573767;212774;201;0.68798544985799;0.014307404717717
20/08/12;0; 13:00:00;14871600;10248186;4410881;212533;201;0.699102200706225;0.0142911993329568
20/08/12;0; 14:00:00;14871600;9822258;4831370;217972;201;0.670295301614044;0.0146569299873585
20/08/12;0; 15:00:00;14871600;9229355;4898861;743384;201;0.653256929254196;0.0499868205169585
20/08/12;0; 16:00:00;14871600;8699184;4691146;1481270;201;0.649661658823942;0.0996039430861508
20/08/12;0; 17:00:00;14871600;8938712;4453288;1479600;201;0.667466547192354;0.0994916485112564
20/08/12;0; 18:00:00;14871600;9875510;4021256;974834;201;0.710633682685597;0.0655500416902015
20/08/12;0; 19:00:00;14871600;10269839;4378621;223140;201;0.701086598864317;0.0150044379891874
20/08/12;0; 20:00:00;14871600;9722910;4912576;236114;201;0.664338034281882;0.0158768390758224
20/08/12;0; 21:00:00;14871600;8230913;6406743;233944;201;0.562310864526397;0.01573092337072
20/08/12;0; 22:00:00;14871600;6617749;8023393;230458;201;0.451996777300568;0.0154965168509105
20/08/12;0; 23:00:00;14871600;5343437;9277508;250655;201;0.365464544186439;0.0168546087845289
21/08/12;1; 00:00:00;14871600;4639416;9982100;250084;201;0.317300613698333;0.0168162134538315
21/08/12;1; 01:00:00;14871600;4277053;10341654;252893;201;0.292573960200447;0.0170050969633395
21/08/12;1; 02:00:00;14871600;4014511;10596158;260931;201;0.27476572085782;0.0175455902525619
21/08/12;1; 03:00:00;14871600;3916810;10693116;261674;201;0.268092391433057;0.0175955512520509
21/08/12;1; 04:00:00;14871600;3974041;10638359;259200;201;0.271963606252224;0.0174291938997821
21/08/12;1; 05:00:00;14871600;4220508;10372865;278227;201;0.289207162730645;0.0187086123887141
21/08/12;1; 06:00:00;14871600;5125343;9406458;339799;201;0.352698402627451;0.0228488528470373
21/08/12;1; 07:00:00;14871600;5703228;8213484;954888;201;0.40981145546448;0.0642088275639474
21/08/12;1; 08:00:00;14871600;6693270;7228878;949452;201;0.480764175183312;0.063843298636327
21/08/12;1; 09:00:00;14871600;8042699;6565920;262981;201;0.550544784554926;0.0176834368864144
21/08/12;1; 10:00:00;14871600;9265190;5348405;258005;201;0.63401168569404;0.0173488393985852
21/08/12;1; 11:00:00;14871600;10076392;4532408;262800;201;0.689748097037402;0.0176712660372791
21/08/12;1; 12:00:00;14871600;10684772;3924028;262800;201;0.731392859098626;0.0176712660372791
21/08/12;1; 13:00:00;14871600;10674906;3925574;271120;201;0.731133907926315;0.0182307216439388
21/08/12;1; 14:00:00;14871600;10305227;4296373;270000;201;0.705760122178391;0.0181554103122731
21/08/12;1; 15:00:00;14871600;9606003;4476785;788812;201;0.682109465824523;0.0530415019231286
21/08/12;1; 16:00:00;14871600;9110272;4241020;1520308;201;0.682351340978836;0.102228946448264
21/08/12;1; 17:00:00;14871600;9404089;3937655;1529856;201;0.704862048020109;0.102870975550714
21/08/12;1; 18:00:00;14871600;10539294;3315519;1016787;201;0.760695507041488;0.0683710562414266
21/08/12;1; 19:00:00;14871600;11088955;3525754;256891;201;0.758753048042216;0.017273931520482
21/08/12;1; 20:00:00;14871600;10699313;3904075;268212;201;0.732659640351951;0.0180351811506496
21/08/12;1; 21:00:00;14871600;9188663;5417422;265515;201;0.629098283352452;0.0178538287743081
21/08/12;1; 22:00:00;14871600;7459982;7150925;260693;201;0.510576242802723;0.017529586594583
21/08/12;1; 23:00:00;14871600;5929723;8679578;262299;201;0.405886838802212;0.0176375776648108
22/08/12;2; 00:00:00;14871600;4988555;9607674;275371;201;0.341770124324577;0.0185165684929665
22/08/12;2; 01:00:00;14871600;4391020;10199780;280800;201;0.300944430737177;0.018881626724764
22/08/12;2; 02:00:00;14871600;3990241;10600537;280822;201;0.273476918091688;0.0188831060544931
22/08/12;2; 03:00:00;14871600;3907592;10673587;290421;201;0.267988754544471;0.0195285645122246
22/08/12;2; 04:00:00;14871600;3935698;10644302;291600;201;0.269938134430727;0.0196078431372549
22/08/12;2; 05:00:00;14871600;4193856;10371744;306000;201;0.287928818586258;0.0205761316872428
22/08/12;2; 06:00:00;14871600;5037745;9476102;357753;201;0.347099221867228;0.024056120390543
22/08/12;2; 07:00:00;14875200;5668835;8227165;979200;201;0.407947251007484;0.0658276863504356
22/08/12;2; 08:00:00;14875200;6631195;7263326;980679;201;0.477252508380821;0.0659271135850274
22/08/12;2; 09:00:00;14875200;7966730;6620470;288000;201;0.54614525063069;0.0193610842207164
22/08/12;2; 10:00:00;14875200;9170119;5420361;284720;201;0.628500159007791;0.0191405829837582
22/08/12;2; 11:00:00;14875200;10070561;4508865;295774;201;0.690737824657843;0.0198836990427019
22/08/12;2; 12:00:00;14875200;10890952;3689688;294560;201;0.746946087414544;0.0198020866946327
22/08/12;2; 13:00:00;14875200;10813705;3773495;288000;201;0.741314645716793;0.0193610842207164
22/08/12;2; 14:00:00;14875200;10195769;4393007;286424;201;0.698877616600598;0.0192551360653974
22/08/12;2; 15:00:00;14875200;9574375;4492537;808288;201;0.680630901792803;0.0543379584812305
22/08/12;2; 16:00:00;14875200;9102290;4237654;1535256;201;0.682333449075948;0.103209099709584
22/08/12;2; 17:00:00;14875200;9357904;3978823;1538473;201;0.701664208917225;0.103425365709369
22/08/12;2; 18:00:00;14875200;10663900;3178100;1033200;201;0.770401676058373;0.0694578896418199
22/08/12;2; 19:00:00;14875200;11201129;3396871;277200;201;0.767305726811892;0.0186350435624395
22/08/12;2; 20:00:00;14875200;10955988;3638120;281092;201;0.750713095997371;0.0188966871033667
22/08/12;2; 21:00:00;14875200;9717139;4871843;286218;201;0.666060113035988;0.0192412875121007
22/08/12;2; 22:00:00;14875200;7849008;6741792;284400;201;0.537942264988897;0.0191190706679574
22/08/12;2; 23:00:00;14875200;6375696;8215104;284400;201;0.436966855826959;0.0191190706679574
23/08/12;3; 00:00:00;14875200;5455482;9128872;290846;201;0.374064014079746;0.0195524093793697
23/08/12;3; 01:00:00;14875200;4768337;9811802;295061;201;0.327043315567842;0.0198357669140583
23/08/12;3; 02:00:00;14875200;4205271;10378329;291600;201;0.288356167201514;0.0196030977734753
23/08/12;3; 03:00:00;14875200;4089035;10492827;293338;201;0.280419263328648;0.0197199365386684
23/08/12;3; 04:00:00;14875200;4128949;10447525;298726;201;0.283261164531285;0.0200821501559643
23/08/12;3; 05:00:00;14875200;4314215;10245985;315000;201;0.29630190519361;0.0211761858664085
23/08/12;3; 06:00:00;14875200;5009504;9490254;375442;201;0.345488800571706;0.0252394589652576
23/08/12;3; 07:00:00;14875200;5560893;8309978;1004329;201;0.400904384447091;0.06751700817468
23/08/12;3; 08:00:00;14875200;6486318;7387462;1001420;201;0.467523486749826;0.0673214477788534
23/08/12;3; 09:00:00;14875200;7958801;6610399;306000;201;0.54627577354968;0.0205711519845111
23/08/12;3; 10:00:00;14875200;9423308;5149431;302461;201;0.646639454669435;0.0203332392169517
23/08/12;3; 11:00:00;14875200;10349367;4216994;308839;201;0.710497769484087;0.0207620065612563
23/08/12;3; 12:00:00;14875200;10805540;3766112;303548;201;0.741545296305457;0.0204063138646875
23/08/12;3; 13:00:00;14875200;10917833;3652004;305363;201;0.749344896583263;0.0205283290308702
23/08/12;3; 14:00:00;14875200;10476147;4084214;314839;201;0.719497751463717;0.0211653624825212
23/08/12;3; 15:00:00;14875200;9863470;4179512;832218;201;0.702377173167351;0.0559466763472088
23/08/12;3; 16:00:00;14875200;9530650;3786422;1558128;201;0.715671583062703;0.104746692481446
23/08/12;3; 17:00:00;14875200;10113532;3200463;1561205;201;0.75961662896824;0.104953546843068
23/08/12;3; 18:00:00;14875200;11165624;2645245;1064331;201;0.808466433212856;0.071550701839303
23/08/12;3; 19:00:00;14875200;11714360;2851996;308844;201;0.804206625184775;0.0207623426911907
23/08/12;3; 20:00:00;14875200;11539709;3027560;307931;201;0.792166946323295;0.0207009653651716
23/08/12;3; 21:00:00;14875200;10525821;4034321;315058;201;0.722920216025366;0.0211800849736474
23/08/12;3; 22:00:00;14875200;8601414;5955051;318735;201;0.59089991972639;0.0214272749273959
23/08/12;3; 23:00:00;14875200;6699714;7865886;309600;201;0.459968281430219;0.0208131655372701
24/08/12;4; 00:00:00;14875200;5457079;9105479;312642;201;0.374733546125619;0.0210176669893514
24/08/12;4; 01:00:00;14875200;4581321;9970308;323571;201;0.314832174459643;0.0217523797999355
24/08/12;4; 02:00:00;14875200;3963294;10580706;331200;201;0.272503712871287;0.0222652468538238
24/08/12;4; 03:00:00;14875200;3786780;10760732;327688;201;0.260304304956064;0.0220291491879101
24/08/12;4; 04:00:00;14875200;3768333;10776289;330578;201;0.259087723283561;0.022223432289986
24/08/12;4; 05:00:00;14875200;4057597;10474866;342737;201;0.279209174659519;0.0230408330644294
24/08/12;4; 06:00:00;14875200;4777958;9708946;388296;201;0.329812222128344;0.0261035818005808
24/08/12;4; 07:00:00;14875200;5610104;8263914;1001182;201;0.404360438338771;0.0673054479939766
24/08/12;4; 08:00:00;14875200;6941958;6938705;994537;201;0.500117177399956;0.0668587313111756
24/08/12;4; 09:00:00;14875200;8318686;6241332;315182;201;0.571337617851846;0.0211884209960202
24/08/12;4; 10:00:00;14875200;9437578;5127035;310587;201;0.647980004686702;0.0208795175863182
24/08/12;4; 11:00:00;14875200;10209494;4342003;323703;201;0.701611250031526;0.0217612536302033
24/08/12;4; 12:00:00;14875200;10910174;3642504;322522;201;0.749702151040516;0.021681859739701
24/08/12;4; 13:00:00;14875200;10947275;3602709;325216;201;0.752390861735656;0.0218629665483489
24/08/12;4; 14:00:00;14875200;10442131;4108800;324269;201;0.717626315457066;0.0217993035387759
24/08/12;4; 15:00:00;14875200;9982103;4044961;848136;201;0.711631671460257;0.0570167796063246
24/08/12;4; 16:00:00;14875200;9901833;3399612;1573755;201;0.744417843324541;0.10579723297838
24/08/12;4; 17:00:00;14875200;10217270;3076747;1581183;201;0.768561526587487;0.106296587608906
24/08/12;4; 18:00:00;14875200;11066188;2725716;1083296;201;0.802368403956408;0.0728256426804346
24/08/12;4; 19:00:00;14875200;11674024;2875824;325352;201;0.802346801148713;0.0218721092825643
24/08/12;4; 20:00:00;14875200;11858193;2690386;326621;201;0.815075685398553;0.0219574190599118
24/08/12;4; 21:00:00;14875200;11490282;3047242;337676;201;0.790387826702814;0.0227006023448424
24/08/12;4; 22:00:00;14875200;10483530;4048761;342909;201;0.721395545960372;0.0230523959341723
24/08/12;4; 23:00:00;14875200;8928648;5612405;334147;201;0.614030359424452;0.0224633618371518
25/08/12;5; 00:00:00;14875200;7602059;6935377;337764;201;0.522929834394456;0.0227065182316876
25/08/12;5; 01:00:00;14875200;6325467;8202802;346931;201;0.43539027257824;0.0233227788533936
25/08/12;5; 02:00:00;14875200;4881589;9652216;341395;201;0.335878250740257;0.0229506157900398
25/08/12;5; 03:00:00;14875200;4296167;10240633;338400;201;0.295537325958946;0.0227492739593417
25/08/12;5; 04:00:00;14875200;4140831;10383118;351251;201;0.285103658791421;0.0236131951167043
25/08/12;5; 05:00:00;14875200;4165259;10353541;356400;201;0.286887277185442;0.0239593417231365
25/08/12;5; 06:00:00;14875200;4401309;10120969;352922;201;0.303072906330536;0.0237255297407766
25/08/12;5; 07:00:00;14875200;4810569;9719017;345614;201;0.331087823149262;0.0232342422286759
25/08/12;5; 08:00:00;14875200;5721408;8809065;344727;201;0.393752357545415;0.0231746127783156
25/08/12;5; 09:00:00;14875200;6729752;7804994;340454;201;0.463011324724904;0.0228873561363881
25/08/12;5; 10:00:00;14875200;8051664;6486676;336860;201;0.55382278857146;0.0226457459395504
25/08/12;5; 11:00:00;14875200;8929209;5602024;343967;201;0.614483918880112;0.0231235210282887
25/08/12;5; 12:00:00;14875200;9665904;4861281;348015;201;0.665366621269021;0.0233956518231688
25/08/12;5; 13:00:00;14875200;10032094;4495465;347641;201;0.690556066576635;0.0233705093040766
25/08/12;5; 14:00:00;14875200;10084602;4447624;342974;201;0.693947506734343;0.0230567656233194
25/08/12;5; 15:00:00;14875200;9749600;4778058;347542;201;0.671106106710387;0.0233638539313757
25/08/12;5; 16:00:00;14875200;9477547;5048848;348805;201;0.652436272041343;0.023448760352802
